filename,interleaver_type,parameter
bits_00956.npy,pseudo_random,956
bits_00957.npy,pseudo_random,957
bits_00958.npy,pseudo_random,958
bits_00959.npy,pseudo_random,959
bits_00960.npy,pseudo_random,960
bits_00961.npy,pseudo_random,961
bits_00962.npy,pseudo_random,962
bits_00963.npy,pseudo_random,963
bits_00964.npy,pseudo_random,964
bits_00965.npy,pseudo_random,965
bits_00966.npy,pseudo_random,966
bits_00967.npy,pseudo_random,967
bits_00968.npy,pseudo_random,968
bits_00969.npy,pseudo_random,969
bits_00970.npy,pseudo_random,970
bits_00971.npy,pseudo_random,971
bits_00972.npy,pseudo_random,972
bits_00973.npy,pseudo_random,973
bits_00974.npy,pseudo_random,974
bits_00975.npy,pseudo_random,975
bits_00976.npy,pseudo_random,976
bits_00977.npy,pseudo_random,977
bits_00978.npy,pseudo_random,978
bits_00979.npy,pseudo_random,979
bits_00980.npy,pseudo_random,980
bits_00981.npy,pseudo_random,981
bits_00982.npy,pseudo_random,982
bits_00983.npy,pseudo_random,983
bits_00984.npy,pseudo_random,984
bits_00985.npy,pseudo_random,985
bits_00986.npy,pseudo_random,986
bits_00987.npy,pseudo_random,987
bits_00988.npy,pseudo_random,988
bits_00989.npy,pseudo_random,989
bits_00990.npy,pseudo_random,990
bits_00991.npy,pseudo_random,991
bits_00992.npy,pseudo_random,992
bits_00993.npy,pseudo_random,993
bits_00994.npy,pseudo_random,994
bits_00995.npy,pseudo_random,995
bits_00996.npy,pseudo_random,996
bits_00997.npy,pseudo_random,997
bits_00998.npy,pseudo_random,998
bits_00999.npy,pseudo_random,999
